sample,Hash,nReads
SA08A.3,ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,7
SA08B.1,ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,7
LL08C.3,ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,5
PO08A.1,ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,9
TW08A.2,ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,11
SA08A.1,ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,9
SA08C.3,ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,10
SA08C.2,ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,7
SA08A.2,a4289b6baaabb9e61beae114c433c65eceac82c0,8
TW08B.2,a4289b6baaabb9e61beae114c433c65eceac82c0,2
PO08B.1,a4289b6baaabb9e61beae114c433c65eceac82c0,5
TW08C.1,a4289b6baaabb9e61beae114c433c65eceac82c0,5
TW08C.2,a4289b6baaabb9e61beae114c433c65eceac82c0,8
TW08B.1,a4289b6baaabb9e61beae114c433c65eceac82c0,14
TW08A.2,a4289b6baaabb9e61beae114c433c65eceac82c0,5
TR08A.2,a4289b6baaabb9e61beae114c433c65eceac82c0,3
SA08B.3,a4289b6baaabb9e61beae114c433c65eceac82c0,2
SA08B.2,a4289b6baaabb9e61beae114c433c65eceac82c0,3
TW08A.3,bdaec3b26f101e12dd517b77ce3afd80dad3f0a2,16
TW08A.2,bdaec3b26f101e12dd517b77ce3afd80dad3f0a2,30
TW08C.1,2b08d18b5073585a8e633ca09edac896fb0fd9e5,17
PO08A.1,2b08d18b5073585a8e633ca09edac896fb0fd9e5,27
PO08B.1,9bef20394cc1e5c27e07e8d69843c2b3bd0d162c,11
TW08C.2,9bef20394cc1e5c27e07e8d69843c2b3bd0d162c,3
PO08A.1,9bef20394cc1e5c27e07e8d69843c2b3bd0d162c,15
TW08A.2,9bef20394cc1e5c27e07e8d69843c2b3bd0d162c,4
TR08A.2,9bef20394cc1e5c27e07e8d69843c2b3bd0d162c,3
PO07C.3,81c0354d62ea904600c11f40ec083079d953aec8,2
PO07B.1,81c0354d62ea904600c11f40ec083079d953aec8,31
PO07B.3,81c0354d62ea904600c11f40ec083079d953aec8,19
PO07C.2,81c0354d62ea904600c11f40ec083079d953aec8,8
PO08C.2,81c0354d62ea904600c11f40ec083079d953aec8,3
SA08C.1,fafd5f8e7953c382da2df53eb7c7006d2e0b7677,9
SA08C.3,fafd5f8e7953c382da2df53eb7c7006d2e0b7677,12
SA08C.2,fafd5f8e7953c382da2df53eb7c7006d2e0b7677,19
SA07A.1,29a25f59c9ab313dba122a19685cb555355f2415,3
SA07C.2,29a25f59c9ab313dba122a19685cb555355f2415,6
SA07C.1,29a25f59c9ab313dba122a19685cb555355f2415,2
SA07B.3,29a25f59c9ab313dba122a19685cb555355f2415,5
SA07A.2,29a25f59c9ab313dba122a19685cb555355f2415,3
PO08A.1,29a25f59c9ab313dba122a19685cb555355f2415,5
TR07C.2,29a25f59c9ab313dba122a19685cb555355f2415,2
SA07B.2,29a25f59c9ab313dba122a19685cb555355f2415,7
LL08B.2,0d570a956da2ad3d00b103e6bed106d6f42b358e,17
LL08B.3,0d570a956da2ad3d00b103e6bed106d6f42b358e,14
LL08B.1,0d570a956da2ad3d00b103e6bed106d6f42b358e,12
LL08C.1,3716ec47a8a97109791958586e9248bd6dbf10d2,16
LL08C.2,3716ec47a8a97109791958586e9248bd6dbf10d2,11
LL08C.3,3716ec47a8a97109791958586e9248bd6dbf10d2,4
TW07B.2,3716ec47a8a97109791958586e9248bd6dbf10d2,2
SA08A.2,8cf99552d190ecc29f2db9eae66b747b89a8214d,9
PO07A.1,8cf99552d190ecc29f2db9eae66b747b89a8214d,15
LL08A.2,64ea39f82f15850a00dcfe5064857ee9926c970d,6
LL08C.2,64ea39f82f15850a00dcfe5064857ee9926c970d,3
TW08B.2,64ea39f82f15850a00dcfe5064857ee9926c970d,4
LL08B.2,64ea39f82f15850a00dcfe5064857ee9926c970d,8
TW08A.3,64ea39f82f15850a00dcfe5064857ee9926c970d,2
LL08B.3,64ea39f82f15850a00dcfe5064857ee9926c970d,5
TW08B.3,64ea39f82f15850a00dcfe5064857ee9926c970d,2
TW08A.2,64ea39f82f15850a00dcfe5064857ee9926c970d,8
PO08C.1,64ea39f82f15850a00dcfe5064857ee9926c970d,3
TW08B.2,dc5e4645e65d20f452898123187a80d522b86bdb,22
Ostrich.2,99dd62fa68b371af40b1495b9224664f7ba5d584,22
SA07B.3,391312bf9c2c070b0d1afdbc609959fec1c1773a,6
SA08B.1,391312bf9c2c070b0d1afdbc609959fec1c1773a,4
SA07C.3,391312bf9c2c070b0d1afdbc609959fec1c1773a,3
SA07B.2,391312bf9c2c070b0d1afdbc609959fec1c1773a,3
SA08C.2,391312bf9c2c070b0d1afdbc609959fec1c1773a,2
SA08C.3,6c00654b15e89b436848e8609581cfc9e9174448,9
SA08C.2,6c00654b15e89b436848e8609581cfc9e9174448,13
TW08A.1,276c1540c5796320f7675ce93ba9af3a2f4995c5,17
PO08C.3,7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9,6
PO08A.2,7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9,4
PO08A.1,7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9,7
SA08C.3,7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9,6
TW08C.1,d8ed22edb9b4c9c2eccdde41cecb635458209e93,5
PO08A.1,d8ed22edb9b4c9c2eccdde41cecb635458209e93,11
TW08C.1,605adabd0e3ab806c3f02eb261142e9cca50a3c6,8
TW08C.2,605adabd0e3ab806c3f02eb261142e9cca50a3c6,10
SA08C.3,29623b49d2fac1d7f8d9ac5128f84e5efbd3ba6c,14
TW07C.2,6dbe3cfb86fd77e6adb9ae94f9037cb3f6850488,9
TW07C.1,6dbe3cfb86fd77e6adb9ae94f9037cb3f6850488,3
PO07A.1,256972f3b99781b37d3b65737c5e55ae5bffc305,8
PO07A.2,256972f3b99781b37d3b65737c5e55ae5bffc305,4
LL08A.1,82a71addba6140ae5c1f99a613c2848619200cf4,11
PO08B.3,441d314f6c1e9fe949abc5f9710c37f5562f3ac2,11
SA08B.3,0a6c39c31b47ebe9d9f2ba838244afc7f3617ffd,5
SA08B.2,0a6c39c31b47ebe9d9f2ba838244afc7f3617ffd,5
TR07A.2,a0806a52e9bfe457c39848af06ac1b37bb883853,3
PO07C.1,a0806a52e9bfe457c39848af06ac1b37bb883853,3
LL07B.2,a0806a52e9bfe457c39848af06ac1b37bb883853,3
SA08C.1,04d84fa3480b760f7a43019da9fa1ac933937959,9
PO08A.1,95da530ef60b2b1d10b3f0735d0c4e87f5ab7106,9
PO07A.2,1bde88473fc2ee496e0dc0f83bea8bf8861932df,5
PO07C.1,1bde88473fc2ee496e0dc0f83bea8bf8861932df,3
PO07C.2,a644ed8693c9adf31b5b45f57375a2e5493ef6da,8
PO07A.1,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,3
PO07C.1,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,2
PO07A.3,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,2
TR07C.2,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,4
SA08C.2,fe741eacccd370d7a3b2a4a7b71e706d023d05ec,2
SA08C.2,0e7ba2ca510850a640ae27b14525a078d80f06ed,8
LL08A.2,fe811f29ee8a6665c760ab0d98f557832770dfdd,7
TW08C.2,fe811f29ee8a6665c760ab0d98f557832770dfdd,17
PO08C.3,7f32997f5080554dd4b382fde4d0a88878c386e6,2
PO08A.1,7f32997f5080554dd4b382fde4d0a88878c386e6,5
TR07B.2,43c50ccbfbcc8a542c69a481e4967592987f6133,7
LL08B.1,98eddbd1218f13364c779e949d28c3585e72490f,7
SA08C.1,216d1beb70f439a502b6b59e4d7158dc9ed8f409,6
PO08B.1,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,6
TR07B.3,94226c24e7e007ecc8810dbf0f907b3491a1621d,6
TR07C.3,94226c24e7e007ecc8810dbf0f907b3491a1621d,8
TR07C.2,94226c24e7e007ecc8810dbf0f907b3491a1621d,10
LL07B.3,a8c12cdde4bd889ee75aedfad680095c8b4b368c,6
PO07C.2,4d4d8e1854804b5718a347fd5bf9af41f04cd739,6
PO07C.2,f1ca50537bbdc21ccfc760942feab77ccd5532bb,6
TR07B.1,a55f760aa6a6ee0f925c0e7341fed52678435c7a,3
PO07C.2,a55f760aa6a6ee0f925c0e7341fed52678435c7a,2
TW08B.2,9af714931d4bc4781faa50dd532a9a5475a30c99,3
TW08B.3,9af714931d4bc4781faa50dd532a9a5475a30c99,2
TW08A.3,5a875fe22da0397c88d64a330e977f8c64d6ab98,5
PO07B.2,cedfd8e3aa1835541f5c4841fc86dbb967d9800c,5
TR07C.2,cedfd8e3aa1835541f5c4841fc86dbb967d9800c,4
PO07C.2,179ce671ea3ef78931776bc68ca1ae15cba6c563,5
TR07C.2,a7066d42cd68d60cb0211beae6c63fadede0092c,5
SA08A.2,a7b0b1701f2c00f584c8b9277f2d5f6a37bc927c,4
LL07A.2,a5b1ffd24a3ddb98bd2d87626e94d504a2e55f0b,4
SA07A.3,43bc6e08e06e64295d1b8fc9b3ff4b5b1c1cc7ef,4
TW08B.2,58f62c44424a119a1d0f5b707d97c27eb50427a0,3
TW08B.2,11bc08fa168fbc0beda47d7b0a58d6c7e81f58fa,3
SA08C.1,f48b3e3759c07361215e643dd762e0e9e17b0234,3
PO08B.1,2a3bf6ef5a004a1599606d9e3a9c4485e5817b0a,3
PO08C.3,0b8ff0c1fa32b248eebeb30d112ea7a57afbd9f1,3
LL08B.2,87d36b743aa038ef851a63d5a6c337fadcdc8b8f,3
TR07B.2,7f884b9443cad026642502a6ff6579aecd04a0c3,3
TR07B.1,bb2809beac4b0e844070fb7dcd7c5a6c13504c67,3
TR07B.3,bb2809beac4b0e844070fb7dcd7c5a6c13504c67,3
LL07A.3,6fb6945a172139f2575ea3cb5066ec56dca85922,3
PO08B.3,586b5ccb86e1266dc4fbddeda2488b846b14c3b8,3
TW08A.1,16fa0a18c8ba5d977bf03891fd9a4f62d52b30b7,3
SA07B.2,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,3
PO07A.1,ecbcc3bd709776326a720729ad74c020c160aa3a,2
PO08B.1,6ac00f203d56255090ad6a9df316573dfb7ade1c,2
PO08B.1,b2b23b0d654b34394932c0aa8487a67730824600,2
PO08C.3,406a6e326f12db6e24cdf21a1fc3109c7cd94867,2
TW07C.1,b19579eaf67eb2ffcd64caac2fe51c03e12b1c7a,2
PO08B.3,0176d888a6053f2b3b29dbcd07163adb672e16d8,2
SA08B.2,2f5723a58d69dbcde6737abcbcb6e2a3d0455382,2
TW07B.2,c770016f14d297194d21859a099a36519b97635a,2
LL08C.3,b8fa6b69798c0a1b93eefe0efd297cca3a7ece98,47
TR08B.1,9ba84255da188b331a6f528376f6ea80a426b346,41
Ostrich.2,af9a4abfc693579ee31f23d4fc8ad15fedb91036,35
LL08C.1,9c09a763d6c811768737dd27009813b61564de01,21
PO08A.2,81bf045e02b4d4c97c5c4b1a8b4891976f712696,14
TR08A.3,caea015f61b3a0098eea07cf7d5db37387d6ac8c,14
SA08A.2,3f4e6b388d3ccb17760c90af04d06c65d1e9ae4b,9
Ostrich.3,f63e263b72356d445767d197041fdb6306e85279,9
PO08A.2,2272d394e240d3da4795e1beae8079b6c849dca0,7
LL07B.3,a6b8fe314aa2503523d66f0898cc23efd08ebb47,5
LL07C.3,a6b8fe314aa2503523d66f0898cc23efd08ebb47,2
PO08A.1,79d44e958bb8dfea54fceed59d60e6c0f82803c2,6
SA08B.3,256e5c4166745c6fc18f18c910695413a11dd86f,5
SA07B.2,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,5
PO08B.1,3165737a53e1ca16d98fc29f94e4c8a2f5f5618d,4
PO08B.1,c3ffec6c49836b4216dbbb5ad249198397168ef3,4
PO08A.2,e6d54b5769c871de0324a5036c61f08f6ec4ae54,2
SA08B.2,e6d54b5769c871de0324a5036c61f08f6ec4ae54,2
SA07A.3,e294b257e9eaf219586d0deec990b0d66720bb9b,2
SA08B.3,e294b257e9eaf219586d0deec990b0d66720bb9b,2
SA08C.2,0aa2129aae93abb42217fbe46d28e5231af978bf,4
SA08C.2,69574d05362ce02e1ba5067abec4a45cab1a34c8,3
PO08B.1,78b4ca890c25094121d36ac7b791ef8ce0430906,2
SA07B.3,dfd790f9b862e6415cbc236cc53b855a976f1714,2
TW08A.2,f993cca907de090f852516c97975aff27e4d8184,2
